line,symbol,entry_date,exit_date,ret,cash_before,cash_after,exit_reason,line_eval,variant
D,515210,2021-06-25,2021-07-22,0.1370814908401769,11007.418408044041,12516.331733720326,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159870,2021-07-23,2021-09-24,0.04351851851851851,12516.331733720326,13061.023948058155,trail0.06,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159870,2021-09-27,2021-11-05,-0.08356290174471992,13061.023948058155,11969.606887201138,sl-0.08,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,510880,2021-11-08,2021-12-06,0.0240143369175627,11969.606887201138,12257.049059761166,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159930,2021-12-07,2022-01-04,0.0055005500550056,12257.049059761166,12324.469571641042,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,515790,2022-01-05,2022-02-08,-0.08731676226896112,12324.469571641042,11248.336791963016,sl-0.08,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159755,2022-02-09,2022-03-08,-0.10771992818671461,11248.336791963016,10036.66676051278,sl-0.08,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159766,2022-03-09,2022-03-15,-0.09224318658280917,10036.66676051278,9110.852635853322,sl-0.08,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159766,2022-03-16,2022-05-06,-0.0934873949579832,9110.852635853322,8259.10275708132,sl-0.08,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159766,2022-05-09,2022-06-24,0.17633136094674562,8259.10275708132,9715.44158643649,tp0.15,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159930,2022-06-27,2022-08-31,0.07232142857142843,9715.44158643649,10418.07620116984,trail0.06,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159902,2022-09-01,2022-10-10,-0.10112079701120791,10418.07620116984,9364.59203238405,sl-0.08,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,515790,2022-10-11,2022-11-10,0.052019164955509734,9364.59203238405,9851.730290057687,trail0.06,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159902,2022-11-11,2023-01-06,-0.0042205222896333,9851.730290057687,9810.150842777042,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159930,2023-01-09,2023-01-19,0.0356138706654169,9810.150842777042,10159.528286099936,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,510880,2023-01-20,2023-02-10,-0.0060347887823927,10159.528286099936,10098.217678764579,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,510880,2023-02-13,2023-02-24,0.0288770053475935,10098.217678764579,10389.823964675426,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159768,2023-02-27,2023-03-24,-0.0402298850574712,10389.823964675426,9971.842540809175,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159887,2023-03-27,2023-04-07,0.0105509964830012,9971.842540809175,10077.055416386296,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,515210,2023-04-10,2023-06-19,-0.0640542577241898,10077.055416386296,9431.577111644145,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159887,2023-06-20,2023-07-31,0.0863636363636364,9431.577111644145,10246.122407649777,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,512980,2023-08-01,2023-09-13,-0.08323281061519894,10246.122407649777,9393.308841753716,sl-0.08,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159663,2023-09-14,2023-11-16,-0.0031612223393043,9393.308841753716,9363.61450400318,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,516750,2023-11-17,2023-12-20,-0.08275862068965512,9363.61450400318,8588.694682982228,sl-0.08,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159768,2023-12-21,2024-01-04,-0.0496575342465751,8588.694682982228,8162.201282628661,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,512720,2024-01-05,2024-01-22,-0.11609195402298844,8162.201282628661,7214.635386599357,sl-0.08,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159663,2024-01-23,2024-02-02,-0.1066997518610423,7214.635386599357,6444.835581081311,sl-0.08,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159663,2024-02-05,2024-02-22,0.16193181818181812,6444.835581081311,7488.459524608682,tp0.15,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159663,2024-02-23,2024-03-12,0.1100478468899521,7488.459524608682,8312.548371814422,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159930,2024-03-13,2024-04-01,0.0111888111888112,8312.548371814422,8405.555906044514,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159992,2024-04-02,2024-04-16,-0.0586552217453504,8405.555906044514,7912.526160482533,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,512880,2024-04-17,2024-04-30,0.0581818181818183,7912.526160482533,8372.891318910608,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159768,2024-05-06,2024-05-17,0.20970873786407762,8372.891318910608,10128.759789672444,tp0.15,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,512980,2024-05-20,2024-06-05,-0.064655172413793,10128.759789672444,9473.883079133278,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,512980,2024-06-06,2024-07-15,-0.08150470219435746,9473.883079133278,8701.717060144358,sl-0.08,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159663,2024-07-16,2024-09-30,0.18251928020565544,8701.717060144358,10289.948194515178,tp0.15,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159611,2024-10-08,2024-11-22,-0.08082706766917302,10289.948194515178,9458.241855484815,sl-0.08,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,512950,2024-11-25,2025-02-20,0.0045351473922903,9458.241855484815,9501.136376371369,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,510880,2025-02-21,2025-03-10,0.0003333333333332,9501.136376371369,9504.303421830158,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,512880,2025-03-11,2025-03-27,-0.0062836624775584,9504.303421830158,9444.581587043074,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159811,2025-03-28,2025-04-07,-0.1335453100158982,9444.581587043074,8183.3020110309635,sl-0.08,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159811,2025-04-08,2025-05-09,0.1241706161137441,8183.3020110309635,9199.42766358552,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
D,159811,2025-05-12,2025-05-22,-0.0297274979355904,9199.42766358552,8925.951696707669,original,D,tp0.15_sl-0.08_tr0.06_ts0.1
